date,hour,store_id,solar_kwh,solar_capacity_kw,efficiency_pct
2025-11-29,12,RH-001,52.78,100.0,52.8
2025-11-29,13,RH-001,24.49,100.0,24.5
2025-11-29,14,RH-001,35.4,100.0,35.4
2025-11-29,15,RH-001,25.76,100.0,25.8
2025-11-29,16,RH-001,29.56,100.0,29.6
2025-11-30,8,RH-001,19.14,100.0,19.1
2025-11-30,9,RH-001,21.04,100.0,21.0
2025-11-30,10,RH-001,25.45,100.0,25.4
2025-11-30,11,RH-001,62.13,100.0,62.1
2025-11-30,12,RH-001,63.0,100.0,63.0
2025-11-30,13,RH-001,54.17,100.0,54.2
2025-11-30,14,RH-001,31.1,100.0,31.1
2025-11-30,15,RH-001,24.06,100.0,24.1
2025-11-30,16,RH-001,23.08,100.0,23.1
2025-12-01,8,RH-001,23.02,100.0,23.0
2025-12-01,9,RH-001,49.75,100.0,49.8
2025-12-01,10,RH-001,29.44,100.0,29.4
2025-12-01,11,RH-001,45.45,100.0,45.5
2025-12-01,12,RH-001,49.79,100.0,49.8
2025-12-01,13,RH-001,62.86,100.0,62.9
2025-12-01,14,RH-001,48.96,100.0,49.0
2025-12-01,15,RH-001,48.8,100.0,48.8
2025-12-01,16,RH-001,28.05,100.0,28.1
2025-12-02,8,RH-001,18.31,100.0,18.3
2025-12-02,9,RH-001,16.32,100.0,16.3
2025-12-02,10,RH-001,24.78,100.0,24.8
2025-12-02,11,RH-001,36.34,100.0,36.3
2025-12-02,12,RH-001,49.65,100.0,49.6
2025-12-02,13,RH-001,85.47,100.0,85.5
2025-12-02,14,RH-001,35.83,100.0,35.8
2025-12-02,15,RH-001,17.4,100.0,17.4
2025-12-02,16,RH-001,22.14,100.0,22.1
2025-12-03,8,RH-001,8.5,100.0,8.5
2025-12-03,9,RH-001,40.89,100.0,40.9
2025-12-03,10,RH-001,39.77,100.0,39.8
2025-12-03,11,RH-001,37.56,100.0,37.6
2025-12-03,12,RH-001,64.81,100.0,64.8
2025-12-03,13,RH-001,64.57,100.0,64.6
2025-12-03,14,RH-001,56.26,100.0,56.3
2025-12-03,15,RH-001,29.77,100.0,29.8
2025-12-03,16,RH-001,13.11,100.0,13.1
2025-12-04,8,RH-001,28.32,100.0,28.3
2025-12-04,9,RH-001,36.4,100.0,36.4
2025-12-04,10,RH-001,45.18,100.0,45.2
2025-12-04,11,RH-001,58.61,100.0,58.6
2025-12-04,12,RH-001,81.81,100.0,81.8
2025-12-04,13,RH-001,75.53,100.0,75.5
2025-12-04,14,RH-001,28.58,100.0,28.6
2025-12-04,15,RH-001,40.8,100.0,40.8
2025-12-04,16,RH-001,14.92,100.0,14.9
2025-12-05,8,RH-001,12.99,100.0,13.0
2025-12-05,9,RH-001,38.44,100.0,38.4
2025-12-05,10,RH-001,39.35,100.0,39.4
2025-12-05,11,RH-001,24.23,100.0,24.2
2025-12-05,12,RH-001,54.01,100.0,54.0
2025-12-05,13,RH-001,42.51,100.0,42.5
2025-12-05,14,RH-001,49.25,100.0,49.2
2025-12-05,15,RH-001,24.4,100.0,24.4
2025-12-05,16,RH-001,28.1,100.0,28.1
2025-12-06,8,RH-001,15.22,100.0,15.2
2025-12-06,9,RH-001,31.85,100.0,31.9
2025-12-06,10,RH-001,54.33,100.0,54.3
2025-12-06,11,RH-001,68.73,100.0,68.7
2025-12-06,12,RH-001,77.92,100.0,77.9
2025-12-06,13,RH-001,61.41,100.0,61.4
2025-12-06,14,RH-001,50.24,100.0,50.2
2025-12-06,15,RH-001,31.78,100.0,31.8
2025-12-06,16,RH-001,14.76,100.0,14.8
2025-12-07,8,RH-001,11.21,100.0,11.2
2025-12-07,9,RH-001,21.45,100.0,21.4
2025-12-07,10,RH-001,48.88,100.0,48.9
2025-12-07,11,RH-001,41.9,100.0,41.9
2025-12-07,12,RH-001,70.59,100.0,70.6
2025-12-07,13,RH-001,52.92,100.0,52.9
2025-12-07,14,RH-001,56.56,100.0,56.6
2025-12-07,15,RH-001,38.2,100.0,38.2
2025-12-07,16,RH-001,18.3,100.0,18.3
2025-12-08,8,RH-001,26.97,100.0,27.0
2025-12-08,9,RH-001,41.46,100.0,41.5
2025-12-08,10,RH-001,23.31,100.0,23.3
2025-12-08,11,RH-001,36.17,100.0,36.2
2025-12-08,12,RH-001,56.08,100.0,56.1
2025-12-08,13,RH-001,66.77,100.0,66.8
2025-12-08,14,RH-001,55.56,100.0,55.6
2025-12-08,15,RH-001,22.17,100.0,22.2
2025-12-08,16,RH-001,20.03,100.0,20.0
2025-12-09,8,RH-001,19.5,100.0,19.5
2025-12-09,9,RH-001,26.92,100.0,26.9
2025-12-09,10,RH-001,22.8,100.0,22.8
2025-12-09,11,RH-001,72.66,100.0,72.7
2025-12-09,12,RH-001,72.79,100.0,72.8
2025-12-09,13,RH-001,59.46,100.0,59.5
2025-12-09,14,RH-001,28.76,100.0,28.8
2025-12-09,15,RH-001,48.16,100.0,48.2
2025-12-09,16,RH-001,21.66,100.0,21.7
2025-12-10,8,RH-001,22.97,100.0,23.0
2025-12-10,9,RH-001,55.91,100.0,55.9
2025-12-10,10,RH-001,24.69,100.0,24.7
2025-12-10,11,RH-001,53.84,100.0,53.8
2025-12-10,12,RH-001,41.05,100.0,41.0
2025-12-10,13,RH-001,62.17,100.0,62.2
2025-12-10,14,RH-001,30.87,100.0,30.9
2025-12-10,15,RH-001,30.6,100.0,30.6
2025-12-10,16,RH-001,14.36,100.0,14.4
2025-12-11,8,RH-001,20.54,100.0,20.5
2025-12-11,9,RH-001,42.46,100.0,42.5
2025-12-11,10,RH-001,26.39,100.0,26.4
2025-12-11,11,RH-001,48.8,100.0,48.8
2025-12-11,12,RH-001,57.77,100.0,57.8
2025-12-11,13,RH-001,80.42,100.0,80.4
2025-12-11,14,RH-001,44.28,100.0,44.3
2025-12-11,15,RH-001,32.51,100.0,32.5
2025-12-11,16,RH-001,28.73,100.0,28.7
2025-12-12,8,RH-001,8.54,100.0,8.5
2025-12-12,9,RH-001,56.55,100.0,56.5
2025-12-12,10,RH-001,40.78,100.0,40.8
2025-12-12,11,RH-001,65.41,100.0,65.4
2025-12-12,12,RH-001,53.5,100.0,53.5
2025-12-12,13,RH-001,44.83,100.0,44.8
2025-12-12,14,RH-001,50.28,100.0,50.3
2025-12-12,15,RH-001,40.39,100.0,40.4
2025-12-12,16,RH-001,25.93,100.0,25.9
2025-12-13,8,RH-001,11.51,100.0,11.5
2025-12-13,9,RH-001,42.49,100.0,42.5
2025-12-13,10,RH-001,20.15,100.0,20.1
2025-12-13,11,RH-001,51.63,100.0,51.6
2025-12-13,12,RH-001,45.22,100.0,45.2
2025-12-13,13,RH-001,42.25,100.0,42.2
2025-12-13,14,RH-001,31.81,100.0,31.8
2025-12-13,15,RH-001,21.09,100.0,21.1
2025-12-13,16,RH-001,16.46,100.0,16.5
2025-12-14,8,RH-001,8.5,100.0,8.5
2025-12-14,9,RH-001,31.28,100.0,31.3
2025-12-14,10,RH-001,23.57,100.0,23.6
2025-12-14,11,RH-001,37.55,100.0,37.5
2025-12-14,12,RH-001,40.96,100.0,41.0
2025-12-14,13,RH-001,55.8,100.0,55.8
2025-12-14,14,RH-001,47.29,100.0,47.3
2025-12-14,15,RH-001,40.11,100.0,40.1
2025-12-14,16,RH-001,14.92,100.0,14.9
2025-12-15,8,RH-001,14.56,100.0,14.6
2025-12-15,9,RH-001,43.12,100.0,43.1
2025-12-15,10,RH-001,39.42,100.0,39.4
2025-12-15,11,RH-001,39.89,100.0,39.9
2025-12-15,12,RH-001,58.49,100.0,58.5
2025-12-15,13,RH-001,38.44,100.0,38.4
2025-12-15,14,RH-001,27.98,100.0,28.0
2025-12-15,15,RH-001,23.04,100.0,23.0
2025-12-15,16,RH-001,15.04,100.0,15.0
2025-12-16,8,RH-001,19.61,100.0,19.6
2025-12-16,9,RH-001,34.68,100.0,34.7
2025-12-16,10,RH-001,22.62,100.0,22.6
2025-12-16,11,RH-001,46.52,100.0,46.5
2025-12-16,12,RH-001,76.57,100.0,76.6
2025-12-16,13,RH-001,42.99,100.0,43.0
2025-12-16,14,RH-001,23.38,100.0,23.4
2025-12-16,15,RH-001,30.77,100.0,30.8
2025-12-16,16,RH-001,10.2,100.0,10.2
2025-12-17,8,RH-001,22.68,100.0,22.7
2025-12-17,9,RH-001,51.21,100.0,51.2
2025-12-17,10,RH-001,66.81,100.0,66.8
2025-12-17,11,RH-001,69.93,100.0,69.9
2025-12-17,12,RH-001,75.72,100.0,75.7
2025-12-17,13,RH-001,82.06,100.0,82.1
2025-12-17,14,RH-001,63.92,100.0,63.9
2025-12-17,15,RH-001,37.06,100.0,37.1
2025-12-17,16,RH-001,26.62,100.0,26.6
2025-12-18,8,RH-001,10.96,100.0,11.0
2025-12-18,9,RH-001,24.44,100.0,24.4
2025-12-18,10,RH-001,30.98,100.0,31.0
2025-12-18,11,RH-001,50.9,100.0,50.9
2025-12-18,12,RH-001,49.12,100.0,49.1
2025-12-18,13,RH-001,38.6,100.0,38.6
2025-12-18,14,RH-001,55.78,100.0,55.8
2025-12-18,15,RH-001,43.53,100.0,43.5
2025-12-18,16,RH-001,9.98,100.0,10.0
2025-12-19,8,RH-001,14.76,100.0,14.8
2025-12-19,9,RH-001,46.59,100.0,46.6
2025-12-19,10,RH-001,52.27,100.0,52.3
2025-12-19,11,RH-001,41.53,100.0,41.5
2025-12-19,12,RH-001,49.71,100.0,49.7
2025-12-19,13,RH-001,51.39,100.0,51.4
2025-12-19,14,RH-001,57.63,100.0,57.6
2025-12-19,15,RH-001,35.54,100.0,35.5
2025-12-19,16,RH-001,21.12,100.0,21.1
2025-12-20,8,RH-001,14.39,100.0,14.4
2025-12-20,9,RH-001,18.56,100.0,18.6
2025-12-20,10,RH-001,58.65,100.0,58.7
2025-12-20,11,RH-001,64.3,100.0,64.3
2025-12-20,12,RH-001,30.81,100.0,30.8
2025-12-20,13,RH-001,35.86,100.0,35.9
2025-12-20,14,RH-001,20.37,100.0,20.4
2025-12-20,15,RH-001,40.2,100.0,40.2
2025-12-20,16,RH-001,18.8,100.0,18.8
2025-12-21,8,RH-001,24.76,100.0,24.8
2025-12-21,9,RH-001,53.2,100.0,53.2
2025-12-21,10,RH-001,39.29,100.0,39.3
2025-12-21,11,RH-001,76.91,100.0,76.9
2025-12-21,12,RH-001,79.78,100.0,79.8
2025-12-21,13,RH-001,60.07,100.0,60.1
2025-12-21,14,RH-001,53.27,100.0,53.3
2025-12-21,15,RH-001,48.01,100.0,48.0
2025-12-21,16,RH-001,9.82,100.0,9.8
2025-12-22,8,RH-001,22.14,100.0,22.1
2025-12-22,9,RH-001,27.16,100.0,27.2
2025-12-22,10,RH-001,47.6,100.0,47.6
2025-12-22,11,RH-001,23.09,100.0,23.1
2025-12-22,12,RH-001,60.84,100.0,60.8
2025-12-22,13,RH-001,76.6,100.0,76.6
2025-12-22,14,RH-001,47.63,100.0,47.6
2025-12-22,15,RH-001,32.44,100.0,32.4
2025-12-22,16,RH-001,27.16,100.0,27.2
2025-12-23,8,RH-001,28.93,100.0,28.9
2025-12-23,9,RH-001,20.5,100.0,20.5
2025-12-23,10,RH-001,37.9,100.0,37.9
2025-12-23,11,RH-001,45.63,100.0,45.6
2025-12-23,12,RH-001,87.9,100.0,87.9
2025-12-23,13,RH-001,50.94,100.0,50.9
2025-12-23,14,RH-001,35.47,100.0,35.5
2025-12-23,15,RH-001,31.64,100.0,31.6
2025-12-23,16,RH-001,18.92,100.0,18.9
2025-12-24,8,RH-001,22.43,100.0,22.4
2025-12-24,9,RH-001,17.02,100.0,17.0
2025-12-24,10,RH-001,61.82,100.0,61.8
2025-12-24,11,RH-001,58.87,100.0,58.9
2025-12-24,12,RH-001,55.94,100.0,55.9
2025-12-24,13,RH-001,70.23,100.0,70.2
2025-12-24,14,RH-001,64.54,100.0,64.5
2025-12-24,15,RH-001,38.75,100.0,38.8
2025-12-24,16,RH-001,28.87,100.0,28.9
2025-12-25,8,RH-001,15.87,100.0,15.9
2025-12-25,9,RH-001,44.77,100.0,44.8
2025-12-25,10,RH-001,41.97,100.0,42.0
2025-12-25,11,RH-001,45.88,100.0,45.9
2025-12-25,12,RH-001,45.98,100.0,46.0
2025-12-25,13,RH-001,79.49,100.0,79.5
2025-12-25,14,RH-001,34.75,100.0,34.8
2025-12-25,15,RH-001,23.2,100.0,23.2
2025-12-25,16,RH-001,28.68,100.0,28.7
2025-12-26,8,RH-001,15.98,100.0,16.0
2025-12-26,9,RH-001,46.79,100.0,46.8
2025-12-26,10,RH-001,22.87,100.0,22.9
2025-12-26,11,RH-001,27.37,100.0,27.4
2025-12-26,12,RH-001,52.47,100.0,52.5
2025-12-26,13,RH-001,63.47,100.0,63.5
2025-12-26,14,RH-001,31.72,100.0,31.7
2025-12-26,15,RH-001,15.31,100.0,15.3
2025-12-26,16,RH-001,14.85,100.0,14.8
2025-12-27,8,RH-001,18.31,100.0,18.3
2025-12-27,9,RH-001,26.01,100.0,26.0
2025-12-27,10,RH-001,27.68,100.0,27.7
2025-12-27,11,RH-001,48.16,100.0,48.2
2025-12-27,12,RH-001,60.43,100.0,60.4
2025-12-27,13,RH-001,24.11,100.0,24.1
2025-12-27,14,RH-001,24.85,100.0,24.9
2025-12-27,15,RH-001,41.81,100.0,41.8
2025-12-27,16,RH-001,19.96,100.0,20.0
2025-12-28,8,RH-001,20.12,100.0,20.1
2025-12-28,9,RH-001,26.18,100.0,26.2
2025-12-28,10,RH-001,38.48,100.0,38.5
2025-12-28,11,RH-001,68.6,100.0,68.6
2025-12-28,12,RH-001,53.13,100.0,53.1
2025-12-28,13,RH-001,76.95,100.0,77.0
2025-12-28,14,RH-001,22.99,100.0,23.0
2025-12-28,15,RH-001,17.57,100.0,17.6
2025-12-28,16,RH-001,28.95,100.0,28.9
2025-12-29,8,RH-001,19.48,100.0,19.5
2025-12-29,9,RH-001,32.8,100.0,32.8
2025-12-29,10,RH-001,23.44,100.0,23.4
2025-12-29,11,RH-001,65.34,100.0,65.3
2025-12-29,12,RH-001,47.1,100.0,47.1
2025-12-29,13,RH-001,47.36,100.0,47.4
2025-12-29,14,RH-001,27.3,100.0,27.3
2025-12-29,15,RH-001,50.26,100.0,50.3
2025-12-29,16,RH-001,13.61,100.0,13.6
2025-12-30,8,RH-001,21.84,100.0,21.8
2025-12-30,9,RH-001,54.75,100.0,54.8
2025-12-30,10,RH-001,65.81,100.0,65.8
2025-12-30,11,RH-001,30.53,100.0,30.5
2025-12-30,12,RH-001,63.57,100.0,63.6
2025-12-30,13,RH-001,68.29,100.0,68.3
2025-12-30,14,RH-001,32.27,100.0,32.3
2025-12-30,15,RH-001,21.59,100.0,21.6
2025-12-30,16,RH-001,10.3,100.0,10.3
2025-12-31,8,RH-001,13.18,100.0,13.2
2025-12-31,9,RH-001,24.09,100.0,24.1
2025-12-31,10,RH-001,31.52,100.0,31.5
2025-12-31,11,RH-001,32.01,100.0,32.0
2025-12-31,12,RH-001,41.06,100.0,41.1
2025-12-31,13,RH-001,40.78,100.0,40.8
2025-12-31,14,RH-001,54.1,100.0,54.1
2025-12-31,15,RH-001,39.52,100.0,39.5
2025-12-31,16,RH-001,16.22,100.0,16.2
2026-01-01,8,RH-001,27.28,100.0,27.3
2026-01-01,9,RH-001,39.15,100.0,39.1
2026-01-01,10,RH-001,51.17,100.0,51.2
2026-01-01,11,RH-001,27.32,100.0,27.3
2026-01-01,12,RH-001,77.27,100.0,77.3
2026-01-01,13,RH-001,65.41,100.0,65.4
2026-01-01,14,RH-001,48.85,100.0,48.9
2026-01-01,15,RH-001,52.2,100.0,52.2
2026-01-01,16,RH-001,12.39,100.0,12.4
2026-01-02,8,RH-001,13.08,100.0,13.1
2026-01-02,9,RH-001,22.72,100.0,22.7
2026-01-02,10,RH-001,33.47,100.0,33.5
2026-01-02,11,RH-001,34.06,100.0,34.1
2026-01-02,12,RH-001,76.25,100.0,76.2
2026-01-02,13,RH-001,64.07,100.0,64.1
2026-01-02,14,RH-001,70.17,100.0,70.2
2026-01-02,15,RH-001,39.65,100.0,39.6
2026-01-02,16,RH-001,25.33,100.0,25.3
2026-01-03,8,RH-001,10.69,100.0,10.7
2026-01-03,9,RH-001,16.92,100.0,16.9
2026-01-03,10,RH-001,62.79,100.0,62.8
2026-01-03,11,RH-001,68.18,100.0,68.2
2026-01-03,12,RH-001,26.47,100.0,26.5
2026-01-03,13,RH-001,58.06,100.0,58.1
2026-01-03,14,RH-001,24.88,100.0,24.9
2026-01-03,15,RH-001,39.51,100.0,39.5
2026-01-03,16,RH-001,22.16,100.0,22.2
2026-01-04,8,RH-001,26.2,100.0,26.2
2026-01-04,9,RH-001,41.66,100.0,41.7
2026-01-04,10,RH-001,55.12,100.0,55.1
2026-01-04,11,RH-001,74.61,100.0,74.6
2026-01-04,12,RH-001,27.62,100.0,27.6
2026-01-04,13,RH-001,52.14,100.0,52.1
2026-01-04,14,RH-001,40.81,100.0,40.8
2026-01-04,15,RH-001,25.05,100.0,25.1
2026-01-04,16,RH-001,13.17,100.0,13.2
2026-01-05,8,RH-001,22.88,100.0,22.9
2026-01-05,9,RH-001,30.38,100.0,30.4
2026-01-05,10,RH-001,57.15,100.0,57.1
2026-01-05,11,RH-001,42.56,100.0,42.6
2026-01-05,12,RH-001,45.15,100.0,45.1
2026-01-05,13,RH-001,36.1,100.0,36.1
2026-01-05,14,RH-001,32.38,100.0,32.4
2026-01-05,15,RH-001,46.11,100.0,46.1
2026-01-05,16,RH-001,15.29,100.0,15.3
2026-01-06,8,RH-001,27.13,100.0,27.1
2026-01-06,9,RH-001,22.78,100.0,22.8
2026-01-06,10,RH-001,42.77,100.0,42.8
2026-01-06,11,RH-001,43.89,100.0,43.9
2026-01-06,12,RH-001,70.75,100.0,70.8
2026-01-06,13,RH-001,47.19,100.0,47.2
2026-01-06,14,RH-001,43.61,100.0,43.6
2026-01-06,15,RH-001,20.75,100.0,20.8
2026-01-06,16,RH-001,26.89,100.0,26.9
2026-01-07,8,RH-001,12.74,100.0,12.7
2026-01-07,9,RH-001,42.73,100.0,42.7
2026-01-07,10,RH-001,60.0,100.0,60.0
2026-01-07,11,RH-001,45.89,100.0,45.9
2026-01-07,12,RH-001,72.51,100.0,72.5
2026-01-07,13,RH-001,52.09,100.0,52.1
2026-01-07,14,RH-001,46.28,100.0,46.3
2026-01-07,15,RH-001,47.96,100.0,48.0
2026-01-07,16,RH-001,16.29,100.0,16.3
2026-01-08,8,RH-001,16.23,100.0,16.2
2026-01-08,9,RH-001,36.72,100.0,36.7
2026-01-08,10,RH-001,54.61,100.0,54.6
2026-01-08,11,RH-001,74.12,100.0,74.1
2026-01-08,12,RH-001,31.86,100.0,31.9
2026-01-08,13,RH-001,66.99,100.0,67.0
2026-01-08,14,RH-001,21.61,100.0,21.6
2026-01-08,15,RH-001,30.78,100.0,30.8
2026-01-08,16,RH-001,13.29,100.0,13.3
2026-01-09,8,RH-001,9.22,100.0,9.2
2026-01-09,9,RH-001,20.16,100.0,20.2
2026-01-09,10,RH-001,22.42,100.0,22.4
2026-01-09,11,RH-001,26.48,100.0,26.5
2026-01-09,12,RH-001,67.2,100.0,67.2
2026-01-09,13,RH-001,42.56,100.0,42.6
2026-01-09,14,RH-001,32.83,100.0,32.8
2026-01-09,15,RH-001,39.41,100.0,39.4
2026-01-09,16,RH-001,27.78,100.0,27.8
2026-01-10,8,RH-001,16.0,100.0,16.0
2026-01-10,9,RH-001,19.37,100.0,19.4
2026-01-10,10,RH-001,42.19,100.0,42.2
2026-01-10,11,RH-001,40.69,100.0,40.7
2026-01-10,12,RH-001,49.11,100.0,49.1
2026-01-10,13,RH-001,83.43,100.0,83.4
2026-01-10,14,RH-001,22.05,100.0,22.1
2026-01-10,15,RH-001,42.16,100.0,42.2
2026-01-10,16,RH-001,28.01,100.0,28.0
2026-01-11,8,RH-001,10.19,100.0,10.2
2026-01-11,9,RH-001,21.92,100.0,21.9
2026-01-11,10,RH-001,52.07,100.0,52.1
2026-01-11,11,RH-001,42.2,100.0,42.2
2026-01-11,12,RH-001,34.18,100.0,34.2
2026-01-11,13,RH-001,64.71,100.0,64.7
2026-01-11,14,RH-001,68.58,100.0,68.6
2026-01-11,15,RH-001,34.12,100.0,34.1
2026-01-11,16,RH-001,16.71,100.0,16.7
2026-01-12,8,RH-001,11.4,100.0,11.4
2026-01-12,9,RH-001,43.87,100.0,43.9
2026-01-12,10,RH-001,68.86,100.0,68.9
2026-01-12,11,RH-001,34.07,100.0,34.1
2026-01-12,12,RH-001,60.73,100.0,60.7
2026-01-12,13,RH-001,55.45,100.0,55.5
2026-01-12,14,RH-001,42.43,100.0,42.4
2026-01-12,15,RH-001,35.62,100.0,35.6
2026-01-12,16,RH-001,18.29,100.0,18.3
2026-01-13,8,RH-001,16.08,100.0,16.1
2026-01-13,9,RH-001,20.17,100.0,20.2
2026-01-13,10,RH-001,44.14,100.0,44.1
2026-01-13,11,RH-001,29.95,100.0,29.9
2026-01-13,12,RH-001,57.68,100.0,57.7
2026-01-13,13,RH-001,27.45,100.0,27.4
2026-01-13,14,RH-001,28.66,100.0,28.7
2026-01-13,15,RH-001,33.08,100.0,33.1
2026-01-13,16,RH-001,11.74,100.0,11.7
2026-01-14,8,RH-001,15.37,100.0,15.4
2026-01-14,9,RH-001,42.51,100.0,42.5
2026-01-14,10,RH-001,58.55,100.0,58.6
2026-01-14,11,RH-001,59.33,100.0,59.3
2026-01-14,12,RH-001,85.73,100.0,85.7
2026-01-14,13,RH-001,58.35,100.0,58.4
2026-01-14,14,RH-001,57.77,100.0,57.8
2026-01-14,15,RH-001,38.99,100.0,39.0
2026-01-14,16,RH-001,26.45,100.0,26.5
2026-01-15,8,RH-001,17.71,100.0,17.7
2026-01-15,9,RH-001,23.75,100.0,23.8
2026-01-15,10,RH-001,36.19,100.0,36.2
2026-01-15,11,RH-001,28.1,100.0,28.1
2026-01-15,12,RH-001,42.57,100.0,42.6
2026-01-15,13,RH-001,40.41,100.0,40.4
2026-01-15,14,RH-001,60.83,100.0,60.8
2026-01-15,15,RH-001,43.19,100.0,43.2
2026-01-15,16,RH-001,23.52,100.0,23.5
2026-01-16,8,RH-001,8.65,100.0,8.7
2026-01-16,9,RH-001,25.15,100.0,25.1
2026-01-16,10,RH-001,51.07,100.0,51.1
2026-01-16,11,RH-001,65.21,100.0,65.2
2026-01-16,12,RH-001,39.5,100.0,39.5
2026-01-16,13,RH-001,50.21,100.0,50.2
2026-01-16,14,RH-001,28.6,100.0,28.6
2026-01-16,15,RH-001,26.16,100.0,26.2
2026-01-16,16,RH-001,11.32,100.0,11.3
2026-01-17,8,RH-001,28.59,100.0,28.6
2026-01-17,9,RH-001,46.36,100.0,46.4
2026-01-17,10,RH-001,24.03,100.0,24.0
2026-01-17,11,RH-001,27.04,100.0,27.0
2026-01-17,12,RH-001,72.06,100.0,72.1
2026-01-17,13,RH-001,35.6,100.0,35.6
2026-01-17,14,RH-001,19.62,100.0,19.6
2026-01-17,15,RH-001,25.84,100.0,25.8
2026-01-17,16,RH-001,12.36,100.0,12.4
2026-01-18,8,RH-001,13.7,100.0,13.7
2026-01-18,9,RH-001,25.79,100.0,25.8
2026-01-18,10,RH-001,24.97,100.0,25.0
2026-01-18,11,RH-001,64.15,100.0,64.2
2026-01-18,12,RH-001,76.67,100.0,76.7
2026-01-18,13,RH-001,42.59,100.0,42.6
2026-01-18,14,RH-001,50.58,100.0,50.6
2026-01-18,15,RH-001,53.18,100.0,53.2
2026-01-18,16,RH-001,25.67,100.0,25.7
2026-01-19,8,RH-001,11.93,100.0,11.9
2026-01-19,9,RH-001,21.69,100.0,21.7
2026-01-19,10,RH-001,36.7,100.0,36.7
2026-01-19,11,RH-001,60.27,100.0,60.3
2026-01-19,12,RH-001,77.31,100.0,77.3
2026-01-19,13,RH-001,78.25,100.0,78.2
2026-01-19,14,RH-001,51.63,100.0,51.6
2026-01-19,15,RH-001,33.45,100.0,33.5
2026-01-19,16,RH-001,25.57,100.0,25.6
2026-01-20,8,RH-001,16.97,100.0,17.0
2026-01-20,9,RH-001,35.01,100.0,35.0
2026-01-20,10,RH-001,32.81,100.0,32.8
2026-01-20,11,RH-001,47.16,100.0,47.2
2026-01-20,12,RH-001,47.96,100.0,48.0
2026-01-20,13,RH-001,57.04,100.0,57.0
2026-01-20,14,RH-001,44.09,100.0,44.1
2026-01-20,15,RH-001,30.91,100.0,30.9
2026-01-20,16,RH-001,24.93,100.0,24.9
2026-01-21,8,RH-001,13.18,100.0,13.2
2026-01-21,9,RH-001,25.3,100.0,25.3
2026-01-21,10,RH-001,27.57,100.0,27.6
2026-01-21,11,RH-001,42.1,100.0,42.1
2026-01-21,12,RH-001,34.72,100.0,34.7
2026-01-21,13,RH-001,42.71,100.0,42.7
2026-01-21,14,RH-001,50.01,100.0,50.0
2026-01-21,15,RH-001,29.1,100.0,29.1
2026-01-21,16,RH-001,11.78,100.0,11.8
2026-01-22,8,RH-001,11.14,100.0,11.1
2026-01-22,9,RH-001,15.13,100.0,15.1
2026-01-22,10,RH-001,49.47,100.0,49.5
2026-01-22,11,RH-001,28.66,100.0,28.7
2026-01-22,12,RH-001,80.7,100.0,80.7
2026-01-22,13,RH-001,65.12,100.0,65.1
2026-01-22,14,RH-001,60.24,100.0,60.2
2026-01-22,15,RH-001,37.3,100.0,37.3
2026-01-22,16,RH-001,23.76,100.0,23.8
2026-01-23,8,RH-001,14.21,100.0,14.2
2026-01-23,9,RH-001,37.49,100.0,37.5
2026-01-23,10,RH-001,25.51,100.0,25.5
2026-01-23,11,RH-001,50.91,100.0,50.9
2026-01-23,12,RH-001,70.46,100.0,70.5
2026-01-23,13,RH-001,75.85,100.0,75.8
2026-01-23,14,RH-001,24.79,100.0,24.8
2026-01-23,15,RH-001,45.23,100.0,45.2
2026-01-23,16,RH-001,10.73,100.0,10.7
2026-01-24,8,RH-001,11.29,100.0,11.3
2026-01-24,9,RH-001,18.44,100.0,18.4
2026-01-24,10,RH-001,22.26,100.0,22.3
2026-01-24,11,RH-001,65.9,100.0,65.9
2026-01-24,12,RH-001,68.74,100.0,68.7
2026-01-24,13,RH-001,30.47,100.0,30.5
2026-01-24,14,RH-001,30.12,100.0,30.1
2026-01-24,15,RH-001,45.64,100.0,45.6
2026-01-24,16,RH-001,24.29,100.0,24.3
2026-01-25,8,RH-001,18.68,100.0,18.7
2026-01-25,9,RH-001,24.14,100.0,24.1
2026-01-25,10,RH-001,33.79,100.0,33.8
2026-01-25,11,RH-001,63.82,100.0,63.8
2026-01-25,12,RH-001,43.92,100.0,43.9
2026-01-25,13,RH-001,57.08,100.0,57.1
2026-01-25,14,RH-001,66.6,100.0,66.6
2026-01-25,15,RH-001,14.78,100.0,14.8
2026-01-25,16,RH-001,15.35,100.0,15.3
2026-01-26,8,RH-001,15.62,100.0,15.6
2026-01-26,9,RH-001,45.44,100.0,45.4
2026-01-26,10,RH-001,56.51,100.0,56.5
2026-01-26,11,RH-001,36.58,100.0,36.6
2026-01-26,12,RH-001,70.9,100.0,70.9
2026-01-26,13,RH-001,50.08,100.0,50.1
2026-01-26,14,RH-001,45.59,100.0,45.6
2026-01-26,15,RH-001,44.84,100.0,44.8
2026-01-26,16,RH-001,20.02,100.0,20.0
2026-01-27,8,RH-001,10.83,100.0,10.8
2026-01-27,9,RH-001,33.22,100.0,33.2
2026-01-27,10,RH-001,51.14,100.0,51.1
2026-01-27,11,RH-001,64.41,100.0,64.4
2026-01-27,12,RH-001,42.11,100.0,42.1
2026-01-27,13,RH-001,64.23,100.0,64.2
2026-01-27,14,RH-001,65.48,100.0,65.5
2026-01-27,15,RH-001,28.08,100.0,28.1
2026-01-27,16,RH-001,15.13,100.0,15.1
2026-01-28,8,RH-001,26.02,100.0,26.0
