date,store_id,diesel_stock_liters,diesel_purchased_liters,tank_capacity_liters,supplier_lead_time_days,days_of_coverage
2026-01-11,RH-003,202.0,0.0,400,3.3,5.3
2026-01-12,RH-003,184.4,0.0,400,2.8,10.5
2026-01-13,RH-003,156.6,0.0,400,1.9,5.6
2026-01-14,RH-003,351.0,233.0,400,2.7,9.1
2026-01-15,RH-003,314.3,0.0,400,2.4,8.6
2026-01-16,RH-003,281.3,0.0,400,2.9,8.5
2026-01-17,RH-003,400.0,208.0,400,3.0,26.6
2026-01-18,RH-003,381.8,0.0,400,3.3,20.9
2026-01-19,RH-003,400.0,286.5,400,2.0,12.8
2026-01-20,RH-003,371.8,0.0,400,1.7,13.2
2026-01-21,RH-003,334.3,0.0,400,1.9,8.9
2026-01-22,RH-003,305.1,0.0,400,2.4,10.4
2026-01-23,RH-003,277.3,0.0,400,3.5,10.0
2026-01-24,RH-003,400.0,188.0,400,3.0,13.8
2026-01-25,RH-003,400.0,179.8,400,2.6,9.2
2026-01-26,RH-003,357.5,0.0,400,2.5,8.4
2026-01-27,RH-003,329.3,0.0,400,2.5,11.7
2026-01-28,RH-003,400.0,224.1,400,2.6,13.5
2026-01-29,RH-003,400.0,279.1,400,3.2,25.1
2026-01-30,RH-003,378.9,0.0,400,2.3,18.0
2026-01-31,RH-003,340.8,0.0,400,2.4,8.9
2026-02-01,RH-003,325.4,0.0,400,1.9,21.2
2026-02-02,RH-003,284.8,0.0,400,2.6,7.0
2026-02-03,RH-003,256.3,0.0,400,3.2,9.0
2026-02-04,RH-003,219.4,0.0,400,3.5,5.9
2026-02-05,RH-003,178.0,0.0,400,2.4,4.3
2026-02-06,RH-003,135.9,0.0,400,3.9,3.2
2026-02-07,RH-003,109.5,0.0,400,2.4,4.2
2026-02-08,RH-003,262.1,187.7,400,3.5,7.5
2026-02-09,RH-003,219.4,0.0,400,2.0,5.1
2026-02-10,RH-003,369.9,194.2,400,2.4,8.5
2026-02-11,RH-003,346.1,0.0,400,3.9,14.5
2026-02-12,RH-003,326.2,0.0,400,3.8,16.4
2026-02-13,RH-003,301.7,0.0,400,3.9,12.3
2026-02-14,RH-003,400.0,263.0,400,2.1,18.3
2026-02-15,RH-003,374.7,0.0,400,3.8,14.8
2026-02-16,RH-003,400.0,315.4,400,2.1,18.6
2026-02-17,RH-003,371.6,0.0,400,4.0,13.1
2026-02-18,RH-003,327.8,0.0,400,3.0,7.5
2026-02-19,RH-003,310.2,0.0,400,3.8,17.6
2026-02-20,RH-003,270.8,0.0,400,3.3,6.9
2026-02-21,RH-003,248.1,0.0,400,2.3,10.9
2026-02-22,RH-003,230.2,0.0,400,4.0,12.9
2026-02-23,RH-003,205.6,0.0,400,3.5,8.3
2026-02-24,RH-003,169.6,0.0,400,3.9,4.7
2026-02-25,RH-003,400.0,294.8,400,4.1,13.8
2026-02-26,RH-003,400.0,198.2,400,2.3,11.6
2026-02-27,RH-003,382.7,0.0,400,2.5,22.1
2026-02-28,RH-003,359.0,0.0,400,3.6,15.2
2026-03-01,RH-003,318.5,0.0,400,3.8,7.9
2026-03-02,RH-003,400.0,200.9,400,2.8,11.3
2026-03-03,RH-003,367.4,0.0,400,2.7,11.3
2026-03-04,RH-003,344.2,0.0,400,3.4,14.8
2026-03-05,RH-003,400.0,226.7,400,3.8,9.7
2026-03-06,RH-003,400.0,242.5,400,2.7,12.5
2026-03-07,RH-003,378.9,0.0,400,2.5,18.0
2026-03-08,RH-003,354.3,0.0,400,3.3,14.4
2026-03-09,RH-003,400.0,244.3,400,4.2,10.0
2026-03-10,RH-003,367.3,0.0,400,2.4,11.2
2026-03-11,RH-003,400.0,304.0,400,4.1,20.5
2026-03-12,RH-003,375.0,0.0,400,3.6,15.0
2026-03-13,RH-003,331.2,0.0,400,3.4,7.6
2026-03-14,RH-003,304.0,0.0,400,3.3,11.1
2026-03-15,RH-003,400.0,260.0,400,2.5,21.8
2026-03-16,RH-003,362.7,0.0,400,3.2,9.7
2026-03-17,RH-003,345.9,0.0,400,3.2,20.5
2026-03-18,RH-003,400.0,219.8,400,2.5,16.4
2026-03-19,RH-003,384.9,0.0,400,4.4,25.5
2026-03-20,RH-003,353.2,0.0,400,3.8,11.2
2026-03-21,RH-003,310.6,0.0,400,3.4,7.3
2026-03-22,RH-003,286.3,0.0,400,4.2,11.7
2026-03-23,RH-003,245.0,0.0,400,4.1,5.9
2026-03-24,RH-003,216.2,0.0,400,4.0,7.5
2026-03-25,RH-003,179.3,0.0,400,3.8,4.9
2026-03-26,RH-003,152.5,0.0,400,3.0,5.7
2026-03-27,RH-003,136.2,0.0,400,2.8,8.3
2026-03-28,RH-003,100.8,0.0,400,4.5,2.8
2026-03-29,RH-003,234.2,173.7,400,4.2,5.8
2025-10-01,RH-004,400.0,301.5,400,1.4,11.5
2025-10-02,RH-004,381.2,0.0,400,1.7,20.3
2025-10-03,RH-004,363.4,0.0,400,2.0,20.5
2025-10-04,RH-004,323.1,0.0,400,2.3,8.0
2025-10-05,RH-004,296.8,0.0,400,1.4,11.3
2025-10-06,RH-004,278.4,0.0,400,1.4,15.2
2025-10-07,RH-004,245.6,0.0,400,1.7,7.5
2025-10-08,RH-004,221.4,0.0,400,2.5,9.1
2025-10-09,RH-004,198.2,0.0,400,2.5,8.6
2025-10-10,RH-004,160.3,0.0,400,1.6,4.2
2025-10-11,RH-004,125.9,0.0,400,0.8,3.7
2025-10-12,RH-004,101.5,0.0,400,1.9,4.2
2025-10-13,RH-004,353.1,285.5,400,1.7,10.4
2025-10-14,RH-004,319.4,0.0,400,2.0,9.5
2025-10-15,RH-004,294.8,0.0,400,1.9,12.0
2025-10-16,RH-004,400.0,311.8,400,2.6,9.3
2025-10-17,RH-004,365.2,0.0,400,1.8,10.5
2025-10-18,RH-004,340.9,0.0,400,1.8,14.1
2025-10-19,RH-004,307.8,0.0,400,1.3,9.3
2025-10-20,RH-004,275.1,0.0,400,1.3,8.4
2025-10-21,RH-004,259.9,0.0,400,2.4,17.1
2025-10-22,RH-004,226.4,0.0,400,1.4,6.8
2025-10-23,RH-004,196.2,0.0,400,1.4,6.5
2025-10-24,RH-004,172.0,0.0,400,2.7,7.1
2025-10-25,RH-004,382.6,255.2,400,1.0,8.6
2025-10-26,RH-004,349.9,0.0,400,1.4,10.7
2025-10-27,RH-004,310.8,0.0,400,1.6,8.0
2025-10-28,RH-004,268.0,0.0,400,1.2,6.3
2025-10-29,RH-004,223.1,0.0,400,1.0,5.0
2025-10-30,RH-004,183.2,0.0,400,2.2,4.6
2025-10-31,RH-004,159.2,0.0,400,2.4,6.6
2025-11-01,RH-004,141.6,0.0,400,1.8,8.1
2025-11-02,RH-004,98.4,0.0,400,2.6,2.3
2025-11-03,RH-004,285.1,207.5,400,1.1,13.8
2025-11-04,RH-004,261.0,0.0,400,1.8,10.8
2025-11-05,RH-004,223.8,0.0,400,1.9,6.0
2025-11-06,RH-004,185.4,0.0,400,1.0,4.8
2025-11-07,RH-004,154.6,0.0,400,2.1,5.0
2025-11-08,RH-004,131.6,0.0,400,1.5,5.7
2025-11-09,RH-004,98.3,0.0,400,1.2,3.0
2025-11-10,RH-004,289.3,227.6,400,1.7,7.9
2025-11-11,RH-004,250.1,0.0,400,2.1,6.4
2025-11-12,RH-004,400.0,218.9,400,2.7,12.2
2025-11-13,RH-004,369.9,0.0,400,2.2,12.3
2025-11-14,RH-004,346.3,0.0,400,2.0,14.7
2025-11-15,RH-004,312.3,0.0,400,2.5,9.2
2025-11-16,RH-004,272.1,0.0,400,1.2,6.8
2025-11-17,RH-004,241.5,0.0,400,1.5,7.9
2025-11-18,RH-004,400.0,278.8,400,1.4,11.9
2025-11-19,RH-004,364.3,0.0,400,2.6,10.2
2025-11-20,RH-004,400.0,209.2,400,3.0,11.2
2025-11-21,RH-004,384.3,0.0,400,2.3,24.5
2025-11-22,RH-004,359.2,0.0,400,2.9,14.3
2025-11-23,RH-004,327.1,0.0,400,2.4,10.2
2025-11-24,RH-004,284.3,0.0,400,2.1,6.6
2025-11-25,RH-004,246.2,0.0,400,2.0,6.5
2025-11-26,RH-004,386.0,179.0,400,1.2,9.8
2025-11-27,RH-004,400.0,226.1,400,1.5,12.9
2025-11-28,RH-004,365.5,0.0,400,1.4,10.6
2025-11-29,RH-004,338.4,0.0,400,1.2,12.5
2025-11-30,RH-004,400.0,300.8,400,2.1,20.6
2025-12-01,RH-004,367.8,0.0,400,2.9,11.4
2025-12-02,RH-004,327.5,0.0,400,3.1,8.1
2025-12-03,RH-004,296.9,0.0,400,1.3,9.7
2025-12-04,RH-004,253.6,0.0,400,2.5,5.8
2025-12-05,RH-004,209.6,0.0,400,1.5,4.8
2025-12-06,RH-004,193.4,0.0,400,2.1,12.0
2025-12-07,RH-004,158.9,0.0,400,1.3,4.6
2025-12-08,RH-004,116.6,0.0,400,2.7,2.8
2025-12-09,RH-004,328.1,233.3,400,2.9,15.0
2025-12-10,RH-004,400.0,298.5,400,1.7,9.4
2025-12-11,RH-004,368.3,0.0,400,1.9,11.6
2025-12-12,RH-004,400.0,183.5,400,2.8,14.9
2025-12-13,RH-004,360.6,0.0,400,3.2,9.1
2025-12-14,RH-004,330.3,0.0,400,1.3,10.9
2025-12-15,RH-004,298.1,0.0,400,3.3,9.3
2025-12-16,RH-004,256.1,0.0,400,1.8,6.1
2025-12-17,RH-004,212.4,0.0,400,2.7,4.9
2025-12-18,RH-004,196.5,0.0,400,2.1,12.4
2025-12-19,RH-004,162.3,0.0,400,2.5,4.7
2025-12-20,RH-004,118.9,0.0,400,2.0,2.7
2025-12-21,RH-004,346.3,269.5,400,2.1,8.2
2025-12-22,RH-004,307.1,0.0,400,3.4,7.8
2025-12-23,RH-004,268.6,0.0,400,3.3,7.0
2025-12-24,RH-004,400.0,222.3,400,2.1,15.5
2025-12-25,RH-004,361.9,0.0,400,2.3,9.5
2025-12-26,RH-004,334.3,0.0,400,3.2,12.1
2025-12-27,RH-004,315.2,0.0,400,2.9,16.4
2025-12-28,RH-004,290.3,0.0,400,3.1,11.6
2025-12-29,RH-004,248.4,0.0,400,2.4,5.9
2025-12-30,RH-004,400.0,213.5,400,2.0,11.2
2025-12-31,RH-004,378.7,0.0,400,3.3,17.8
2026-01-01,RH-004,357.3,0.0,400,2.7,16.7
2026-01-02,RH-004,338.0,0.0,400,1.8,17.4
2026-01-03,RH-004,297.0,0.0,400,2.6,7.3
2026-01-04,RH-004,400.0,177.1,400,2.3,14.0
2026-01-05,RH-004,380.2,0.0,400,2.2,19.2
2026-01-06,RH-004,336.0,0.0,400,2.2,7.6
2026-01-07,RH-004,311.7,0.0,400,2.4,12.8
2026-01-08,RH-004,280.1,0.0,400,2.1,8.9
2026-01-09,RH-004,400.0,309.2,400,1.9,21.7
2026-01-10,RH-004,363.9,0.0,400,3.5,10.1
2026-01-11,RH-004,348.0,0.0,400,2.8,21.9
2026-01-12,RH-004,319.7,0.0,400,2.1,11.3
2026-01-13,RH-004,291.1,0.0,400,2.8,10.2
2026-01-14,RH-004,400.0,280.5,400,3.0,16.5
2026-01-15,RH-004,361.2,0.0,400,2.0,9.3
2026-01-16,RH-004,333.7,0.0,400,2.6,12.1
2026-01-17,RH-004,400.0,183.8,400,1.9,11.9
2026-01-18,RH-004,362.7,0.0,400,2.4,9.7
2026-01-19,RH-004,330.5,0.0,400,1.8,10.3
2026-01-20,RH-004,309.5,0.0,400,2.9,14.7
2026-01-21,RH-004,400.0,199.9,400,2.5,10.2
2026-01-22,RH-004,379.5,0.0,400,3.3,18.5
2026-01-23,RH-004,400.0,216.9,400,2.5,8.9
2026-01-24,RH-004,377.0,0.0,400,3.1,16.4
2026-01-25,RH-004,355.6,0.0,400,1.9,16.6
2026-01-26,RH-004,400.0,229.1,400,2.3,25.2
2026-01-27,RH-004,372.4,0.0,400,2.8,13.5
2026-01-28,RH-004,341.8,0.0,400,1.9,11.2
2026-01-29,RH-004,320.4,0.0,400,3.5,15.0
2026-01-30,RH-004,277.8,0.0,400,2.2,6.5
2026-01-31,RH-004,245.1,0.0,400,3.6,7.5
2026-02-01,RH-004,205.2,0.0,400,2.1,5.1
2026-02-02,RH-004,349.8,181.5,400,2.1,9.5
2026-02-03,RH-004,325.0,0.0,400,3.4,13.1
2026-02-04,RH-004,400.0,224.3,400,3.9,13.9
2026-02-05,RH-004,384.4,0.0,400,3.6,24.7
2026-02-06,RH-004,400.0,318.2,400,3.3,13.1
2026-02-07,RH-004,372.1,0.0,400,3.0,13.3
2026-02-08,RH-004,341.9,0.0,400,2.4,11.3
2026-02-09,RH-004,312.6,0.0,400,2.2,10.7
2026-02-10,RH-004,400.0,235.5,400,3.2,9.4
2026-02-11,RH-004,382.3,0.0,400,2.4,21.6
2026-02-12,RH-004,358.7,0.0,400,3.8,15.2
2026-02-13,RH-004,332.7,0.0,400,3.6,12.8
2026-02-14,RH-004,400.0,256.6,400,3.1,17.5
2026-02-15,RH-004,373.0,0.0,400,3.3,13.8
2026-02-16,RH-004,330.4,0.0,400,2.7,7.7
2026-02-17,RH-004,294.3,0.0,400,2.2,8.2
2026-02-18,RH-004,400.0,166.2,400,2.8,8.9
2026-02-19,RH-004,380.5,0.0,400,3.3,19.5
2026-02-20,RH-004,335.6,0.0,400,2.2,7.5
2026-02-21,RH-004,311.7,0.0,400,3.4,13.1
2026-02-22,RH-004,400.0,161.9,400,2.2,9.7
2026-02-23,RH-004,384.7,0.0,400,2.7,25.1
2026-02-24,RH-004,356.3,0.0,400,2.6,12.6
2026-02-25,RH-004,329.0,0.0,400,4.0,12.1
2026-02-26,RH-004,300.2,0.0,400,2.4,10.4
2026-02-27,RH-004,268.9,0.0,400,2.7,8.6
2026-02-28,RH-004,400.0,190.1,400,2.5,10.4
2026-03-01,RH-004,383.6,0.0,400,2.6,23.5
2026-03-02,RH-004,361.1,0.0,400,2.6,16.0
2026-03-03,RH-004,341.6,0.0,400,3.3,17.5
2026-03-04,RH-004,303.0,0.0,400,3.5,7.8
2026-03-05,RH-004,272.9,0.0,400,4.2,9.1
2026-03-06,RH-004,251.3,0.0,400,3.3,11.6
2026-03-07,RH-004,226.6,0.0,400,2.5,9.2
2026-03-08,RH-004,210.0,0.0,400,3.7,12.6
2026-03-09,RH-004,400.0,252.7,400,3.5,15.6
2026-03-10,RH-004,375.0,0.0,400,2.6,15.0
2026-03-11,RH-004,359.5,0.0,400,3.0,23.1
2026-03-12,RH-004,330.0,0.0,400,2.8,11.2
2026-03-13,RH-004,307.5,0.0,400,2.6,13.7
2026-03-14,RH-004,277.3,0.0,400,4.1,9.2
2026-03-15,RH-004,400.0,318.1,400,2.8,23.5
2026-03-16,RH-004,358.4,0.0,400,3.5,8.6
2026-03-17,RH-004,316.5,0.0,400,4.0,7.6
2026-03-18,RH-004,400.0,238.3,400,3.6,11.2
2026-03-19,RH-004,360.1,0.0,400,2.7,9.0
2026-03-20,RH-004,320.7,0.0,400,2.5,8.1
2026-03-21,RH-004,278.0,0.0,400,3.9,6.5
2026-03-22,RH-004,259.3,0.0,400,3.3,13.9
2026-03-23,RH-004,220.3,0.0,400,4.3,5.6
2026-03-24,RH-004,195.4,0.0,400,3.8,7.9
2026-03-25,RH-004,167.7,0.0,400,2.7,6.1
2026-03-26,RH-004,140.4,0.0,400,4.3,5.1
2026-03-27,RH-004,97.3,0.0,400,3.6,2.3
2026-03-28,RH-004,358.8,280.9,400,3.2,18.5
2026-03-29,RH-004,316.2,0.0,400,4.4,7.4
2025-10-01,RH-005,600.0,332.8,600,1.2,9.8
2025-10-02,RH-005,570.7,0.0,600,2.4,19.5
2025-10-03,RH-005,528.0,0.0,600,2.1,12.3
2025-10-04,RH-005,504.2,0.0,600,2.1,21.2
2025-10-05,RH-005,600.0,420.6,600,1.2,9.9
2025-10-06,RH-005,566.1,0.0,600,0.6,16.7
2025-10-07,RH-005,510.3,0.0,600,1.1,9.2
2025-10-08,RH-005,474.0,0.0,600,2.2,13.0
2025-10-09,RH-005,445.0,0.0,600,0.6,15.4
2025-10-10,RH-005,402.9,0.0,600,2.0,9.6
2025-10-11,RH-005,348.2,0.0,600,1.0,6.4
2025-10-12,RH-005,312.2,0.0,600,2.6,8.7
2025-10-13,RH-005,275.0,0.0,600,2.3,7.4
2025-10-14,RH-005,233.6,0.0,600,0.7,5.6
2025-10-15,RH-005,181.8,0.0,600,0.7,3.5
2025-10-16,RH-005,122.5,0.0,600,1.0,2.1
2025-10-17,RH-005,375.7,282.3,600,2.1,12.9
2025-10-18,RH-005,326.7,0.0,600,0.9,6.7
2025-10-19,RH-005,290.6,0.0,600,1.1,8.1
2025-10-20,RH-005,255.4,0.0,600,2.5,7.2
2025-10-21,RH-005,488.2,289.0,600,1.9,8.7
2025-10-22,RH-005,440.2,0.0,600,1.0,9.2
2025-10-23,RH-005,412.4,0.0,600,2.6,14.9
2025-10-24,RH-005,368.1,0.0,600,1.7,8.3
2025-10-25,RH-005,312.1,0.0,600,2.1,5.6
2025-10-26,RH-005,268.3,0.0,600,2.6,6.1
2025-10-27,RH-005,227.1,0.0,600,2.6,5.5
2025-10-28,RH-005,178.1,0.0,600,2.4,3.6
2025-10-29,RH-005,410.7,262.8,600,1.8,13.6
2025-10-30,RH-005,359.1,0.0,600,1.8,7.0
2025-10-31,RH-005,301.4,0.0,600,2.8,5.2
2025-11-01,RH-005,257.5,0.0,600,2.8,5.9
2025-11-02,RH-005,222.9,0.0,600,1.9,6.4
2025-11-03,RH-005,171.8,0.0,600,2.8,3.4
2025-11-04,RH-005,565.0,459.3,600,1.7,8.5
2025-11-05,RH-005,600.0,476.8,600,2.8,20.0
2025-11-06,RH-005,600.0,241.9,600,1.8,16.8
2025-11-07,RH-005,559.4,0.0,600,1.9,13.8
2025-11-08,RH-005,518.1,0.0,600,1.7,12.5
2025-11-09,RH-005,471.5,0.0,600,2.3,10.1
2025-11-10,RH-005,411.1,0.0,600,1.0,6.8
2025-11-11,RH-005,350.7,0.0,600,1.1,5.8
2025-11-12,RH-005,535.2,246.8,600,1.8,8.6
2025-11-13,RH-005,477.4,0.0,600,1.5,8.3
2025-11-14,RH-005,413.1,0.0,600,1.5,6.4
2025-11-15,RH-005,600.0,361.8,600,2.4,15.6
2025-11-16,RH-005,533.6,0.0,600,1.7,8.0
2025-11-17,RH-005,476.1,0.0,600,2.5,8.3
2025-11-18,RH-005,600.0,265.7,600,2.9,18.2
2025-11-19,RH-005,556.9,0.0,600,1.4,12.9
2025-11-20,RH-005,600.0,269.8,600,2.2,16.0
2025-11-21,RH-005,546.3,0.0,600,1.2,10.2
2025-11-22,RH-005,512.7,0.0,600,1.2,15.3
2025-11-23,RH-005,464.9,0.0,600,2.4,9.7
2025-11-24,RH-005,600.0,401.8,600,2.9,12.1
2025-11-25,RH-005,600.0,258.5,600,1.8,22.4
2025-11-26,RH-005,556.2,0.0,600,3.0,12.7
2025-11-27,RH-005,600.0,286.3,600,2.2,24.8
2025-11-28,RH-005,539.1,0.0,600,2.8,8.9
2025-11-29,RH-005,514.1,0.0,600,1.7,20.6
2025-11-30,RH-005,491.3,0.0,600,1.6,21.6
2025-12-01,RH-005,429.6,0.0,600,1.9,7.0
2025-12-02,RH-005,390.1,0.0,600,2.8,9.9
2025-12-03,RH-005,349.3,0.0,600,1.9,8.6
2025-12-04,RH-005,316.2,0.0,600,2.7,9.5
2025-12-05,RH-005,252.9,0.0,600,2.5,4.0
2025-12-06,RH-005,222.9,0.0,600,1.2,7.4
2025-12-07,RH-005,165.9,0.0,600,1.6,2.9
2025-12-08,RH-005,534.4,402.0,600,2.1,16.0
2025-12-09,RH-005,488.8,0.0,600,3.1,10.7
2025-12-10,RH-005,441.9,0.0,600,1.7,9.4
2025-12-11,RH-005,406.4,0.0,600,3.0,11.4
2025-12-12,RH-005,378.0,0.0,600,2.0,13.3
2025-12-13,RH-005,351.5,0.0,600,2.4,13.3
2025-12-14,RH-005,324.7,0.0,600,2.9,12.1
2025-12-15,RH-005,600.0,362.5,600,1.4,9.1
2025-12-16,RH-005,569.4,0.0,600,2.3,18.6
2025-12-17,RH-005,502.3,0.0,600,1.9,7.5
2025-12-18,RH-005,600.0,258.8,600,3.2,11.0
2025-12-19,RH-005,551.0,0.0,600,1.4,11.2
2025-12-20,RH-005,600.0,443.9,600,2.0,14.6
2025-12-21,RH-005,553.0,0.0,600,2.3,11.8
2025-12-22,RH-005,500.6,0.0,600,1.5,9.6
2025-12-23,RH-005,477.1,0.0,600,3.4,20.3
2025-12-24,RH-005,600.0,355.3,600,2.0,9.2
2025-12-25,RH-005,564.2,0.0,600,1.9,15.8
2025-12-26,RH-005,511.4,0.0,600,2.4,9.7
2025-12-27,RH-005,450.6,0.0,600,3.4,7.4
2025-12-28,RH-005,600.0,467.2,600,1.6,26.0
2025-12-29,RH-005,564.3,0.0,600,3.2,15.8
2025-12-30,RH-005,520.1,0.0,600,2.2,11.8
2025-12-31,RH-005,600.0,370.8,600,1.5,9.2
2026-01-01,RH-005,600.0,379.1,600,2.3,22.2
2026-01-02,RH-005,600.0,467.9,600,2.1,20.0
2026-01-03,RH-005,569.6,0.0,600,2.1,18.7
2026-01-04,RH-005,519.5,0.0,600,2.4,10.4
2026-01-05,RH-005,600.0,250.0,600,2.5,22.6
2026-01-06,RH-005,557.9,0.0,600,3.4,13.2
2026-01-07,RH-005,506.1,0.0,600,2.5,9.8
2026-01-08,RH-005,447.9,0.0,600,3.0,7.7
2026-01-09,RH-005,409.3,0.0,600,2.7,10.6
2026-01-10,RH-005,363.0,0.0,600,3.3,7.8
2026-01-11,RH-005,600.0,316.7,600,2.9,16.4
2026-01-12,RH-005,555.0,0.0,600,1.9,12.3
2026-01-13,RH-005,525.3,0.0,600,2.2,17.7
2026-01-14,RH-005,483.0,0.0,600,3.0,11.4
2026-01-15,RH-005,432.5,0.0,600,2.8,8.6
2026-01-16,RH-005,391.6,0.0,600,3.1,9.6
2026-01-17,RH-005,600.0,382.1,600,1.9,10.0
2026-01-18,RH-005,570.4,0.0,600,1.7,19.3
2026-01-19,RH-005,533.2,0.0,600,1.9,14.3
2026-01-20,RH-005,600.0,430.4,600,3.0,10.1
2026-01-21,RH-005,600.0,454.6,600,1.8,11.0
2026-01-22,RH-005,548.1,0.0,600,2.5,10.6
2026-01-23,RH-005,524.0,0.0,600,2.2,21.8
2026-01-24,RH-005,465.5,0.0,600,3.6,8.0
2026-01-25,RH-005,416.5,0.0,600,2.8,8.5
2026-01-26,RH-005,353.5,0.0,600,1.9,5.6
2026-01-27,RH-005,298.0,0.0,600,3.2,5.4
2026-01-28,RH-005,256.1,0.0,600,2.3,6.1
2026-01-29,RH-005,558.3,366.0,600,2.5,8.7
2026-01-30,RH-005,525.4,0.0,600,2.1,16.0
2026-01-31,RH-005,485.3,0.0,600,2.4,12.1
2026-02-01,RH-005,600.0,260.1,600,2.8,19.7
2026-02-02,RH-005,600.0,267.8,600,2.3,9.7
2026-02-03,RH-005,573.1,0.0,600,2.8,21.3
2026-02-04,RH-005,600.0,271.3,600,2.1,25.1
2026-02-05,RH-005,558.1,0.0,600,2.5,13.3
2026-02-06,RH-005,600.0,428.2,600,3.4,13.2
2026-02-07,RH-005,566.2,0.0,600,3.4,16.8
2026-02-08,RH-005,600.0,273.2,600,2.3,12.6
2026-02-09,RH-005,556.3,0.0,600,2.7,12.7
2026-02-10,RH-005,600.0,312.4,600,3.7,14.4
2026-02-11,RH-005,600.0,271.9,600,2.1,14.5
2026-02-12,RH-005,558.3,0.0,600,3.1,13.4
2026-02-13,RH-005,515.4,0.0,600,3.3,12.0
2026-02-14,RH-005,492.0,0.0,600,2.6,21.0
2026-02-15,RH-005,426.8,0.0,600,2.6,6.5
2026-02-16,RH-005,396.2,0.0,600,2.0,12.9
2026-02-17,RH-005,361.9,0.0,600,4.0,10.6
2026-02-18,RH-005,598.9,293.7,600,3.4,10.5
2026-02-19,RH-005,600.0,447.7,600,3.3,14.8
2026-02-20,RH-005,556.8,0.0,600,3.4,12.9
2026-02-21,RH-005,523.9,0.0,600,2.7,15.9
2026-02-22,RH-005,600.0,422.6,600,2.5,9.6
2026-02-23,RH-005,557.8,0.0,600,2.7,13.2
2026-02-24,RH-005,503.0,0.0,600,3.5,9.2
2026-02-25,RH-005,600.0,331.8,600,2.5,11.6
2026-02-26,RH-005,542.2,0.0,600,2.9,9.4
2026-02-27,RH-005,488.6,0.0,600,3.8,9.1
2026-02-28,RH-005,600.0,479.8,600,2.4,10.1
2026-03-01,RH-005,549.9,0.0,600,2.9,11.0
2026-03-02,RH-005,514.0,0.0,600,4.0,14.3
2026-03-03,RH-005,458.9,0.0,600,2.5,8.3
2026-03-04,RH-005,600.0,384.7,600,3.3,21.1
2026-03-05,RH-005,600.0,472.5,600,3.7,12.2
2026-03-06,RH-005,600.0,402.8,600,2.6,19.7
2026-03-07,RH-005,535.5,0.0,600,3.5,8.3
2026-03-08,RH-005,469.1,0.0,600,3.5,7.1
2026-03-09,RH-005,427.4,0.0,600,3.9,10.3
2026-03-10,RH-005,361.3,0.0,600,3.7,5.5
2026-03-11,RH-005,589.9,285.3,600,3.9,10.4
2026-03-12,RH-005,523.7,0.0,600,3.7,7.9
2026-03-13,RH-005,498.3,0.0,600,2.8,19.6
2026-03-14,RH-005,453.7,0.0,600,3.4,10.2
2026-03-15,RH-005,388.8,0.0,600,3.1,6.0
2026-03-16,RH-005,330.5,0.0,600,3.7,5.7
2026-03-17,RH-005,282.6,0.0,600,3.6,5.9
2026-03-18,RH-005,558.9,326.8,600,3.7,11.1
2026-03-19,RH-005,508.0,0.0,600,4.1,10.0
2026-03-20,RH-005,463.1,0.0,600,3.7,10.3
2026-03-21,RH-005,435.5,0.0,600,4.1,15.8
2026-03-22,RH-005,385.2,0.0,600,4.3,7.7
2026-03-23,RH-005,336.6,0.0,600,4.0,6.9
2026-03-24,RH-005,562.4,251.6,600,3.4,21.8
2026-03-25,RH-005,600.0,266.1,600,3.1,9.4
2026-03-26,RH-005,541.3,0.0,600,4.1,9.2
2026-03-27,RH-005,506.3,0.0,600,4.3,14.5
2026-03-28,RH-005,450.7,0.0,600,3.4,8.1
2026-03-29,RH-005,411.5,0.0,600,4.0,10.5
2025-10-01,RS-001,200.0,93.9,200,1.6,10.4
2025-10-02,RS-001,190.9,0.0,200,2.3,20.9
2025-10-03,RS-001,181.7,0.0,200,1.0,19.9
2025-10-04,RS-001,164.3,0.0,200,1.2,9.5
2025-10-05,RS-001,144.3,0.0,200,2.3,7.2
2025-10-06,RS-001,126.2,0.0,200,1.4,7.0
2025-10-07,RS-001,196.5,83.3,200,1.2,15.1
2025-10-08,RS-001,177.3,0.0,200,1.8,9.2
2025-10-09,RS-001,200.0,124.4,200,1.2,13.2
2025-10-10,RS-001,183.0,0.0,200,2.2,10.8
2025-10-11,RS-001,167.2,0.0,200,1.0,10.6
2025-10-12,RS-001,153.0,0.0,200,2.5,10.8
2025-10-13,RS-001,200.0,129.0,200,1.3,26.1
2025-10-14,RS-001,180.2,0.0,200,1.9,9.1
2025-10-15,RS-001,172.5,0.0,200,2.1,22.6
2025-10-16,RS-001,200.0,139.2,200,1.2,11.2
2025-10-17,RS-001,200.0,135.5,200,1.0,22.1
2025-10-18,RS-001,189.3,0.0,200,2.1,17.7
2025-10-19,RS-001,200.0,111.3,200,2.4,11.0
2025-10-20,RS-001,185.8,0.0,200,1.7,13.1
2025-10-21,RS-001,165.2,0.0,200,2.4,8.0
2025-10-22,RS-001,200.0,106.7,200,1.1,10.1
2025-10-23,RS-001,189.8,0.0,200,1.0,18.5
2025-10-24,RS-001,169.9,0.0,200,1.0,8.6
2025-10-25,RS-001,148.3,0.0,200,2.5,6.9
2025-10-26,RS-001,130.4,0.0,200,0.9,7.3
