date,store_id,blackout_hours,generator_hours,grid_hours,diesel_consumed_liters,diesel_cost_mmk,grid_cost_mmk,solar_kwh,total_energy_cost_mmk,operating_mode_actual,operating_mode_planned,submitted_by,submitted_at
2025-10-04,RH-002,5.8,4.6,10.2,2.4,7078.0,638.0,49.4,7716.0,REDUCED,REDUCED,Ma Thida,2025-10-04 20:11:00
2025-10-05,RH-002,5.7,4.1,10.3,2.7,7609.0,644.0,37.9,8253.0,FULL,FULL,U Aung Ko,2025-10-05 18:31:00
2025-10-06,RH-002,7.5,5.4,8.5,3.6,10177.0,531.0,37.5,10708.0,SELECTIVE,SELECTIVE,U Aung Ko,2025-10-06 19:10:00
2025-10-07,RH-002,6.9,6.6,9.1,3.5,10434.0,569.0,94.1,11003.0,FULL,FULL,Daw Su,2025-10-07 21:47:00
2025-10-08,RH-002,7.7,6.9,8.3,3.3,9649.0,519.0,48.6,10168.0,REDUCED,REDUCED,Ma Thida,2025-10-08 20:54:00
2025-10-09,RH-002,8.3,8.0,7.7,4.0,11336.0,481.0,41.8,11817.0,FULL,FULL,U Kyaw,2025-10-09 21:08:00
2025-10-10,RH-002,8.0,6.7,8.0,4.1,11984.0,500.0,60.7,12484.0,FULL,FULL,Ko Zaw,2025-10-10 19:40:00
2025-10-11,RH-002,3.0,2.4,13.0,1.3,3705.0,812.0,55.3,4517.0,FULL,FULL,Daw Su,2025-10-11 19:12:00
2025-10-12,RH-002,4.9,4.7,11.1,2.4,6857.0,694.0,68.4,7551.0,SELECTIVE,SELECTIVE,U Kyaw,2025-10-12 19:44:00
2025-10-13,RH-002,8.7,8.5,7.3,4.1,11976.0,456.0,95.6,12432.0,FULL,FULL,U Aung Ko,2025-10-13 20:53:00
2025-10-14,RH-002,8.2,7.9,7.8,4.2,11571.0,488.0,41.5,12059.0,FULL,FULL,U Kyaw,2025-10-14 19:43:00
2025-10-15,RH-002,7.3,7.1,8.7,4.8,13325.0,544.0,93.0,13869.0,FULL,FULL,U Aung Ko,2025-10-15 20:37:00
2025-10-16,RH-002,10.1,9.8,5.9,5.1,14662.0,369.0,90.4,15031.0,FULL,FULL,Daw Su,2025-10-16 19:00:00
2025-10-17,RH-002,6.3,4.8,9.7,2.3,6543.0,606.0,81.0,7149.0,FULL,FULL,Ma Thida,2025-10-17 19:40:00
2025-10-18,RH-002,4.7,3.5,11.3,2.0,5912.0,706.0,51.4,6618.0,FULL,FULL,Daw Su,2025-10-18 20:06:00
2025-10-19,RH-002,6.6,5.7,9.4,3.6,10307.0,588.0,82.1,10895.0,FULL,FULL,U Aung Ko,2025-10-19 19:07:00
2025-10-20,RH-002,11.8,10.4,4.2,5.5,15548.0,262.0,40.5,15810.0,SELECTIVE,SELECTIVE,Ma Thida,2025-10-20 20:28:00
2025-10-21,RH-002,8.0,5.7,8.0,3.6,11020.0,500.0,88.7,11520.0,FULL,FULL,Ma Thida,2025-10-21 19:19:00
2025-10-22,RH-002,12.0,10.7,4.0,6.4,18739.0,250.0,59.6,18989.0,SELECTIVE,SELECTIVE,Ma Thida,2025-10-22 20:56:00
2025-10-23,RH-002,8.2,6.4,7.8,4.5,13298.0,488.0,82.3,13786.0,FULL,FULL,U Aung Ko,2025-10-23 20:00:00
2025-10-24,RH-002,10.2,10.0,5.8,5.4,15320.0,362.0,74.1,15682.0,FULL,FULL,U Aung Ko,2025-10-24 20:25:00
2025-10-25,RH-002,5.2,4.0,10.8,1.8,5236.0,675.0,52.6,5911.0,FULL,FULL,U Kyaw,2025-10-25 20:31:00
2025-10-26,RH-002,6.3,6.2,9.7,4.4,13037.0,606.0,87.8,13643.0,SELECTIVE,SELECTIVE,U Kyaw,2025-10-26 19:45:00
2025-10-27,RH-002,12.0,11.5,4.0,6.6,18896.0,250.0,87.8,19146.0,FULL,FULL,Ko Zaw,2025-10-27 21:49:00
2025-10-28,RH-002,6.5,5.3,9.5,3.3,9850.0,594.0,53.6,10444.0,FULL,FULL,Ma Thida,2025-10-28 19:58:00
2025-10-29,RH-002,6.6,5.5,9.4,3.8,11047.0,588.0,41.8,11635.0,FULL,FULL,Ko Zaw,2025-10-29 18:43:00
2025-10-30,RH-002,9.1,8.4,6.9,4.6,13483.0,431.0,66.2,13914.0,REDUCED,REDUCED,U Kyaw,2025-10-30 21:07:00
2025-10-31,RH-002,9.5,7.5,6.5,3.8,11039.0,406.0,73.8,11445.0,REDUCED,REDUCED,Daw Su,2025-10-31 20:28:00
2025-11-01,RH-002,6.0,4.2,10.0,1.9,5890.0,625.0,75.0,6515.0,FULL,FULL,Ma Thida,2025-11-01 20:23:00
2025-11-02,RH-002,6.5,6.0,9.5,2.9,8549.0,594.0,41.9,9143.0,FULL,FULL,Daw Su,2025-11-02 20:09:00
2025-11-03,RH-002,8.2,6.5,7.8,3.6,10307.0,488.0,105.6,10795.0,FULL,FULL,Ko Zaw,2025-11-03 20:48:00
2025-11-04,RH-002,11.0,10.7,5.0,7.5,22575.0,312.0,60.3,22887.0,SELECTIVE,SELECTIVE,U Kyaw,2025-11-04 19:19:00
2025-11-05,RH-002,8.0,6.5,8.0,4.0,11376.0,500.0,42.9,11876.0,REDUCED,REDUCED,Ko Zaw,2025-11-05 18:09:00
2025-11-06,RH-002,8.3,8.2,7.7,4.9,14480.0,481.0,64.6,14961.0,FULL,FULL,U Kyaw,2025-11-06 20:18:00
2025-11-07,RH-002,9.9,8.0,6.1,5.5,15279.0,381.0,101.6,15660.0,FULL,FULL,Daw Su,2025-11-07 20:41:00
2025-11-08,RH-002,3.0,2.6,13.0,1.3,3671.0,812.0,71.0,4483.0,FULL,FULL,Ko Zaw,2025-11-08 19:56:00
2025-11-09,RH-002,5.2,3.7,10.8,2.6,8307.0,675.0,60.1,8982.0,FULL,FULL,U Kyaw,2025-11-09 20:39:00
2025-11-10,RH-002,10.2,8.2,5.8,5.5,17787.0,362.0,62.8,18149.0,FULL,FULL,U Kyaw,2025-11-10 19:44:00
2025-11-11,RH-002,10.0,8.2,6.0,4.9,15602.0,375.0,68.9,15977.0,FULL,FULL,Ma Thida,2025-11-11 19:56:00
2025-11-12,RH-002,8.0,5.6,8.0,3.2,10099.0,500.0,54.8,10599.0,FULL,FULL,Daw Su,2025-11-12 19:50:00
2025-11-13,RH-002,8.0,7.4,8.0,5.0,15685.0,500.0,52.9,16185.0,FULL,FULL,Ko Zaw,2025-11-13 20:26:00
2025-11-14,RH-002,8.2,8.0,7.8,5.3,16101.0,488.0,95.8,16589.0,FULL,FULL,Ko Zaw,2025-11-14 19:48:00
2025-11-15,RH-002,3.5,2.9,12.5,1.9,5879.0,781.0,38.7,6660.0,FULL,FULL,Ko Zaw,2025-11-15 19:16:00
2025-11-16,RH-002,4.7,3.8,11.3,2.7,8397.0,706.0,51.8,9103.0,FULL,FULL,U Aung Ko,2025-11-16 19:48:00
2025-11-17,RH-002,12.0,11.0,4.0,5.4,17420.0,250.0,78.7,17670.0,FULL,FULL,Ko Zaw,2025-11-17 18:38:00
2025-11-18,RH-002,8.5,6.3,7.5,4.2,13293.0,469.0,39.8,13762.0,FULL,FULL,Daw Su,2025-11-18 18:05:00
2025-11-19,RH-002,9.2,9.1,6.8,6.1,18251.0,425.0,82.1,18676.0,FULL,FULL,U Aung Ko,2025-11-19 21:00:00
2025-11-20,RH-002,7.2,6.7,8.8,4.3,13562.0,550.0,40.6,14112.0,SELECTIVE,SELECTIVE,U Aung Ko,2025-11-20 18:57:00
2025-11-21,RH-002,8.3,8.2,7.7,4.6,14228.0,481.0,61.2,14709.0,SELECTIVE,SELECTIVE,Ko Zaw,2025-11-21 19:48:00
2025-11-22,RH-002,2.5,2.1,13.5,1.0,3066.0,844.0,92.6,3910.0,FULL,FULL,Ko Zaw,2025-11-22 21:15:00
2025-11-23,RH-002,4.2,4.0,11.8,2.6,7574.0,738.0,76.3,8312.0,FULL,FULL,Ko Zaw,2025-11-23 19:21:00
2025-11-24,RH-002,7.7,6.1,8.3,4.2,12361.0,519.0,101.6,12880.0,FULL,FULL,Daw Su,2025-11-24 19:07:00
2025-11-25,RH-002,8.9,6.7,7.1,3.0,8796.0,444.0,47.4,9240.0,FULL,FULL,U Aung Ko,2025-11-25 21:04:00
2025-11-26,RH-002,9.3,7.2,6.7,3.9,10869.0,419.0,42.8,11288.0,FULL,FULL,Daw Su,2025-11-26 18:29:00
2025-11-27,RH-002,10.3,10.2,5.7,6.7,18941.0,356.0,54.0,19297.0,SELECTIVE,SELECTIVE,Daw Su,2025-11-27 20:28:00
2025-11-28,RH-002,7.4,6.1,8.6,4.3,12367.0,538.0,48.1,12905.0,FULL,FULL,Daw Su,2025-11-28 21:04:00
2025-11-29,RH-002,3.7,3.0,12.3,1.9,5559.0,769.0,67.7,6328.0,FULL,FULL,Ko Zaw,2025-11-29 19:11:00
2025-11-30,RH-002,5.8,5.3,10.2,3.3,9266.0,638.0,73.9,9904.0,FULL,FULL,U Kyaw,2025-11-30 19:26:00
2025-12-01,RH-002,12.0,11.7,4.0,5.5,15570.0,250.0,69.1,15820.0,FULL,FULL,U Kyaw,2025-12-01 18:01:00
2025-12-02,RH-002,10.1,9.2,5.9,5.6,15434.0,369.0,48.1,15803.0,FULL,FULL,Ko Zaw,2025-12-02 20:00:00
2025-12-03,RH-002,7.2,5.3,8.8,2.6,7147.0,550.0,93.1,7697.0,SELECTIVE,SELECTIVE,Daw Su,2025-12-03 19:21:00
2025-12-04,RH-002,10.5,8.6,5.5,3.9,11349.0,344.0,55.9,11693.0,FULL,FULL,U Aung Ko,2025-12-04 21:35:00
2025-12-05,RH-002,10.6,10.1,5.4,5.0,14775.0,338.0,92.5,15113.0,FULL,FULL,Ma Thida,2025-12-05 18:53:00
2025-12-06,RH-002,5.5,5.4,10.5,3.0,8526.0,656.0,52.3,9182.0,SELECTIVE,SELECTIVE,Daw Su,2025-12-06 18:55:00
2025-12-07,RH-002,4.6,4.1,11.4,2.5,7325.0,712.0,61.8,8037.0,FULL,FULL,Daw Su,2025-12-07 18:22:00
2025-12-08,RH-002,7.8,6.0,8.2,2.8,8067.0,512.0,71.9,8579.0,FULL,FULL,Ma Thida,2025-12-08 20:17:00
2025-12-09,RH-002,7.6,7.3,8.4,4.0,11212.0,525.0,54.3,11737.0,SELECTIVE,SELECTIVE,U Aung Ko,2025-12-09 19:37:00
2025-12-10,RH-002,10.3,8.5,5.7,4.3,12414.0,356.0,66.7,12770.0,SELECTIVE,SELECTIVE,U Aung Ko,2025-12-10 21:36:00
2025-12-11,RH-002,7.8,5.5,8.2,3.6,10746.0,512.0,75.5,11258.0,FULL,FULL,Daw Su,2025-12-11 20:39:00
2025-12-12,RH-002,7.1,6.6,8.9,3.7,10597.0,556.0,75.9,11153.0,FULL,FULL,U Kyaw,2025-12-12 19:21:00
2025-12-13,RH-002,5.4,4.5,10.6,2.1,6294.0,662.0,45.2,6956.0,SELECTIVE,SELECTIVE,U Aung Ko,2025-12-13 18:56:00
2025-12-14,RH-002,7.4,7.3,8.6,4.7,12535.0,538.0,87.7,13073.0,FULL,FULL,Daw Su,2025-12-14 20:00:00
2025-12-15,RH-002,9.0,8.8,7.0,5.0,14740.0,438.0,55.0,15178.0,SELECTIVE,SELECTIVE,U Aung Ko,2025-12-15 18:23:00
2025-12-16,RH-002,8.1,7.6,7.9,5.0,14480.0,494.0,62.9,14974.0,FULL,FULL,U Kyaw,2025-12-16 19:48:00
2025-12-17,RH-002,9.7,9.4,6.3,4.4,12632.0,394.0,68.4,13026.0,FULL,FULL,U Aung Ko,2025-12-17 20:22:00
2025-12-18,RH-002,8.1,6.7,7.9,3.0,8727.0,494.0,54.6,9221.0,FULL,FULL,U Kyaw,2025-12-18 20:51:00
2025-12-19,RH-002,5.8,4.3,10.2,1.9,5225.0,638.0,83.1,5863.0,FULL,FULL,U Aung Ko,2025-12-19 18:32:00
2025-12-20,RH-002,7.5,7.2,8.5,3.5,10146.0,531.0,72.6,10677.0,FULL,FULL,Ko Zaw,2025-12-20 19:10:00
2025-12-21,RH-002,4.3,3.4,11.7,2.2,6497.0,731.0,88.0,7228.0,FULL,FULL,U Aung Ko,2025-12-21 19:32:00
2025-12-22,RH-002,11.7,10.7,4.3,5.3,16170.0,269.0,60.0,16439.0,SELECTIVE,SELECTIVE,U Kyaw,2025-12-22 20:47:00
2025-12-23,RH-002,9.5,8.6,6.5,5.0,14500.0,406.0,76.7,14906.0,REDUCED,REDUCED,U Kyaw,2025-12-23 19:12:00
2025-12-24,RH-002,10.0,9.3,6.0,6.5,18752.0,375.0,79.6,19127.0,SELECTIVE,SELECTIVE,U Kyaw,2025-12-24 20:02:00
2025-12-25,RH-002,10.5,9.3,5.5,5.9,17222.0,344.0,36.7,17566.0,SELECTIVE,SELECTIVE,U Kyaw,2025-12-25 19:00:00
2025-12-26,RH-002,9.4,7.9,6.6,4.2,12772.0,412.0,72.3,13184.0,FULL,FULL,Ko Zaw,2025-12-26 20:44:00
2025-12-27,RH-002,5.7,4.0,10.3,2.2,6607.0,644.0,46.9,7251.0,FULL,FULL,Daw Su,2025-12-27 19:01:00
2025-12-28,RH-002,6.0,5.7,10.0,3.4,10010.0,625.0,79.1,10635.0,FULL,FULL,U Kyaw,2025-12-28 21:19:00
2025-12-29,RH-002,7.8,6.8,8.2,3.6,10930.0,512.0,47.9,11442.0,FULL,FULL,Ko Zaw,2025-12-29 18:03:00
2025-12-30,RH-002,8.2,6.6,7.8,4.6,13855.0,488.0,72.3,14343.0,SELECTIVE,SELECTIVE,Daw Su,2025-12-30 19:30:00
2025-12-31,RH-002,8.7,6.3,7.3,3.0,9273.0,456.0,49.4,9729.0,FULL,FULL,U Kyaw,2025-12-31 19:47:00
2026-01-01,RH-002,10.9,10.1,5.1,4.6,13648.0,319.0,60.3,13967.0,FULL,FULL,U Kyaw,2026-01-01 20:27:00
2026-01-02,RH-002,7.2,5.4,8.8,2.8,8417.0,550.0,64.7,8967.0,SELECTIVE,SELECTIVE,Ma Thida,2026-01-02 20:52:00
2026-01-03,RH-002,4.1,3.7,11.9,2.0,6020.0,744.0,53.0,6764.0,FULL,FULL,Daw Su,2026-01-03 19:01:00
2026-01-04,RH-002,2.6,2.4,13.4,1.5,4400.0,838.0,69.6,5238.0,FULL,FULL,Ma Thida,2026-01-04 18:50:00
2026-01-05,RH-002,9.7,8.0,6.3,4.8,14794.0,394.0,70.9,15188.0,SELECTIVE,SELECTIVE,U Kyaw,2026-01-05 19:29:00
2026-01-06,RH-002,8.8,8.3,7.2,4.7,14514.0,450.0,61.2,14964.0,SELECTIVE,SELECTIVE,Daw Su,2026-01-06 18:52:00
2026-01-07,RH-002,9.4,8.8,6.6,5.7,17533.0,412.0,56.0,17945.0,FULL,FULL,U Kyaw,2026-01-07 19:21:00
2026-01-08,RH-002,8.8,8.5,7.2,4.4,13482.0,450.0,45.6,13932.0,FULL,FULL,Ko Zaw,2026-01-08 19:55:00
2026-01-09,RH-002,11.5,9.6,4.5,6.0,17862.0,281.0,56.6,18143.0,SELECTIVE,SELECTIVE,Ko Zaw,2026-01-09 20:37:00
2026-01-10,RH-002,5.3,5.3,10.7,2.8,8579.0,669.0,88.0,9248.0,SELECTIVE,SELECTIVE,U Kyaw,2026-01-10 21:34:00
2026-01-11,RH-002,5.4,5.2,10.6,3.5,12271.0,662.0,40.7,12933.0,FULL,FULL,Ma Thida,2026-01-11 19:21:00
2026-01-12,RH-002,8.8,8.0,7.2,4.2,14599.0,450.0,50.4,15049.0,FULL,FULL,U Kyaw,2026-01-12 21:04:00
2026-01-13,RH-002,6.4,4.6,9.6,2.8,9895.0,600.0,81.0,10495.0,FULL,FULL,Ko Zaw,2026-01-13 19:47:00
2026-01-14,RH-002,6.7,6.4,9.3,3.5,12548.0,581.0,63.6,13129.0,FULL,FULL,Daw Su,2026-01-14 19:20:00
2026-01-15,RH-002,10.6,8.9,5.4,6.2,22320.0,338.0,83.0,22658.0,SELECTIVE,SELECTIVE,Ma Thida,2026-01-15 19:53:00
2026-01-16,RH-002,8.9,6.5,7.1,4.5,16092.0,444.0,48.3,16536.0,FULL,FULL,Ma Thida,2026-01-16 21:53:00
2026-01-17,RH-002,7.6,7.2,8.4,4.0,14348.0,525.0,36.6,14873.0,FULL,FULL,Ma Thida,2026-01-17 19:45:00
2026-01-18,RH-002,5.7,4.0,10.3,2.6,9269.0,644.0,76.9,9913.0,FULL,FULL,Daw Su,2026-01-18 20:53:00
2026-01-19,RH-002,8.9,7.5,7.1,4.2,14364.0,444.0,53.2,14808.0,FULL,FULL,Ko Zaw,2026-01-19 21:25:00
2026-01-20,RH-002,9.7,8.5,6.3,4.6,14472.0,394.0,32.3,14866.0,FULL,FULL,Daw Su,2026-01-20 18:19:00
2026-01-21,RH-002,10.1,8.9,5.9,5.2,16406.0,369.0,91.6,16775.0,FULL,FULL,Ko Zaw,2026-01-21 20:08:00
2026-01-22,RH-002,7.3,5.5,8.7,2.8,9377.0,544.0,75.8,9921.0,FULL,FULL,Daw Su,2026-01-22 21:52:00
2026-01-23,RH-002,7.6,6.2,8.4,3.9,12238.0,525.0,68.3,12763.0,FULL,FULL,Daw Su,2026-01-23 20:06:00
2026-01-24,RH-002,2.3,1.7,13.7,1.0,3179.0,856.0,61.0,4035.0,FULL,FULL,U Kyaw,2026-01-24 18:14:00
2026-01-25,RH-002,5.7,4.3,10.3,2.1,6619.0,644.0,34.9,7263.0,FULL,FULL,Daw Su,2026-01-25 20:28:00
2026-01-26,RH-002,8.9,8.4,7.1,4.6,14085.0,444.0,50.6,14529.0,REDUCED,REDUCED,Ma Thida,2026-01-26 18:03:00
2026-01-27,RH-002,10.2,7.6,5.8,3.6,11686.0,362.0,54.8,12048.0,FULL,FULL,Ma Thida,2026-01-27 20:04:00
2026-01-28,RH-002,8.3,7.1,7.7,3.5,11249.0,481.0,58.1,11730.0,FULL,FULL,Ma Thida,2026-01-28 18:54:00
2026-01-29,RH-002,7.1,6.5,8.9,3.9,12542.0,556.0,83.0,13098.0,SELECTIVE,SELECTIVE,U Kyaw,2026-01-29 19:54:00
2026-01-30,RH-002,5.4,5.4,10.6,3.7,11389.0,662.0,47.0,12051.0,FULL,FULL,Daw Su,2026-01-30 20:11:00
2026-01-31,RH-002,6.8,5.0,9.2,3.3,10761.0,575.0,56.2,11336.0,FULL,FULL,U Kyaw,2026-01-31 19:39:00
2026-02-01,RH-002,7.1,6.9,8.9,4.6,13956.0,556.0,74.2,14512.0,FULL,FULL,Daw Su,2026-02-01 20:53:00
2026-02-02,RH-002,7.6,5.6,8.4,3.8,12122.0,525.0,63.3,12647.0,FULL,FULL,U Kyaw,2026-02-02 19:15:00
2026-02-03,RH-002,10.3,9.0,5.7,5.4,17901.0,356.0,70.1,18257.0,FULL,FULL,Daw Su,2026-02-03 21:58:00
2026-02-04,RH-002,10.6,10.0,5.4,5.0,15285.0,338.0,57.1,15623.0,FULL,FULL,Daw Su,2026-02-04 20:38:00
2026-02-05,RH-002,9.2,6.4,6.8,4.3,13274.0,425.0,81.1,13699.0,SELECTIVE,SELECTIVE,U Aung Ko,2026-02-05 18:32:00
2026-02-06,RH-002,7.8,6.6,8.2,4.6,14426.0,512.0,40.0,14938.0,FULL,FULL,U Kyaw,2026-02-06 19:58:00
2026-02-07,RH-002,4.8,4.0,11.2,2.3,7093.0,700.0,56.6,7793.0,FULL,FULL,U Aung Ko,2026-02-07 19:17:00
2026-02-08,RH-002,5.7,4.6,10.3,2.9,8688.0,644.0,70.1,9332.0,SELECTIVE,SELECTIVE,Ko Zaw,2026-02-08 18:16:00
2026-02-09,RH-002,9.1,8.0,6.9,5.5,17166.0,431.0,64.2,17597.0,FULL,FULL,U Aung Ko,2026-02-09 18:32:00
2026-02-10,RH-002,10.7,8.0,5.3,3.7,11196.0,331.0,51.0,11527.0,FULL,FULL,U Aung Ko,2026-02-10 20:13:00
2026-02-11,RH-002,8.6,7.6,7.4,4.0,12576.0,462.0,47.4,13038.0,SELECTIVE,SELECTIVE,Ko Zaw,2026-02-11 19:10:00
2026-02-12,RH-002,7.1,6.2,8.9,4.2,12718.0,556.0,98.1,13274.0,FULL,FULL,Ko Zaw,2026-02-12 19:44:00
2026-02-13,RH-002,9.8,8.4,6.2,5.5,17710.0,388.0,48.2,18098.0,FULL,FULL,Ko Zaw,2026-02-13 21:39:00
2026-02-14,RH-002,7.0,6.3,9.0,3.2,9693.0,562.0,60.6,10255.0,FULL,FULL,Ma Thida,2026-02-14 19:21:00
2026-02-15,RH-002,7.7,7.5,8.3,4.0,12244.0,519.0,69.5,12763.0,FULL,FULL,Ko Zaw,2026-02-15 19:59:00
2026-02-16,RH-002,7.2,5.2,8.8,2.9,9126.0,550.0,49.1,9676.0,SELECTIVE,SELECTIVE,Ma Thida,2026-02-16 21:07:00
2026-02-17,RH-002,7.0,6.9,9.0,3.2,10266.0,562.0,37.6,10828.0,FULL,FULL,U Kyaw,2026-02-17 18:13:00
2026-02-18,RH-002,9.0,7.0,7.0,4.0,13280.0,438.0,81.5,13718.0,SELECTIVE,SELECTIVE,U Kyaw,2026-02-18 19:02:00
2026-02-19,RH-002,4.4,3.2,11.6,2.2,7484.0,725.0,72.5,8209.0,FULL,FULL,Ma Thida,2026-02-19 20:43:00
2026-02-20,RH-002,10.0,8.1,6.0,5.3,16774.0,375.0,48.5,17149.0,FULL,FULL,Ko Zaw,2026-02-20 19:01:00
2026-02-21,RH-002,5.8,4.7,10.2,2.6,8593.0,638.0,56.9,9231.0,SELECTIVE,SELECTIVE,U Kyaw,2026-02-21 19:37:00
2026-02-22,RH-002,2.3,2.0,13.7,1.1,3639.0,856.0,38.1,4495.0,FULL,FULL,Ko Zaw,2026-02-22 19:48:00
2026-02-23,RH-002,8.8,7.1,7.2,4.6,15392.0,450.0,89.8,15842.0,SELECTIVE,SELECTIVE,Ko Zaw,2026-02-23 19:22:00
2026-02-24,RH-002,11.0,10.8,5.0,5.1,16228.0,312.0,64.7,16540.0,FULL,FULL,Ko Zaw,2026-02-24 18:36:00
2026-02-25,RH-002,5.8,5.8,10.2,2.9,8540.0,638.0,50.5,9178.0,SELECTIVE,SELECTIVE,Ko Zaw,2026-02-25 18:29:00
2026-02-26,RH-002,7.5,5.6,8.5,3.4,10506.0,531.0,72.5,11037.0,SELECTIVE,SELECTIVE,Ma Thida,2026-02-26 21:08:00
2026-02-27,RH-002,9.0,7.5,7.0,4.1,12591.0,438.0,32.9,13029.0,FULL,FULL,U Kyaw,2026-02-27 19:39:00
2026-02-28,RH-002,3.1,2.7,12.9,1.5,4599.0,806.0,92.1,5405.0,FULL,FULL,U Aung Ko,2026-02-28 19:44:00
2026-03-01,RH-002,7.7,6.1,8.3,3.1,9526.0,519.0,62.4,10045.0,FULL,FULL,U Kyaw,2026-03-01 20:45:00
2026-03-02,RH-002,12.0,11.2,4.0,5.9,17641.0,250.0,46.9,17891.0,FULL,FULL,U Aung Ko,2026-03-02 18:22:00
2026-03-03,RH-002,12.0,10.6,4.0,7.4,22674.0,250.0,61.7,22924.0,FULL,FULL,U Aung Ko,2026-03-03 20:03:00
2026-03-04,RH-002,10.5,9.0,5.5,5.9,18107.0,344.0,70.0,18451.0,FULL,FULL,Ma Thida,2026-03-04 19:34:00
2026-03-05,RH-002,10.4,9.9,5.6,6.6,19734.0,350.0,80.1,20084.0,FULL,FULL,Daw Su,2026-03-05 18:31:00
2026-03-06,RH-002,12.0,10.8,4.0,5.1,16310.0,250.0,61.3,16560.0,FULL,FULL,U Kyaw,2026-03-06 20:03:00
2026-03-07,RH-002,5.4,4.1,10.6,2.4,7414.0,662.0,67.2,8076.0,FULL,FULL,U Aung Ko,2026-03-07 21:30:00
2026-03-08,RH-002,8.1,5.8,7.9,3.3,9761.0,494.0,67.7,10255.0,FULL,FULL,Ma Thida,2026-03-08 18:37:00
2026-03-09,RH-002,10.8,7.7,5.2,5.0,15545.0,325.0,75.0,15870.0,SELECTIVE,SELECTIVE,Ma Thida,2026-03-09 20:29:00
2026-03-10,RH-002,10.9,10.1,5.1,5.9,17594.0,319.0,66.2,17913.0,FULL,FULL,Daw Su,2026-03-10 19:09:00
2026-03-11,RH-002,11.1,8.5,4.9,5.8,18137.0,306.0,103.8,18443.0,SELECTIVE,SELECTIVE,U Aung Ko,2026-03-11 20:03:00
2026-03-12,RH-002,10.2,9.2,5.8,6.1,19288.0,362.0,95.8,19650.0,SELECTIVE,SELECTIVE,Ma Thida,2026-03-12 19:58:00
2026-03-13,RH-002,12.0,8.5,4.0,5.2,15642.0,250.0,100.9,15892.0,FULL,FULL,Ma Thida,2026-03-13 21:22:00
2026-03-14,RH-002,4.8,3.8,11.2,2.3,7261.0,700.0,60.9,7961.0,FULL,FULL,U Aung Ko,2026-03-14 18:47:00
2026-03-15,RH-002,7.6,7.1,8.4,4.5,14036.0,525.0,81.4,14561.0,SELECTIVE,SELECTIVE,Daw Su,2026-03-15 18:34:00
2026-03-16,RH-002,10.7,8.2,5.3,5.5,17369.0,331.0,89.3,17700.0,FULL,FULL,Daw Su,2026-03-16 19:01:00
2026-03-17,RH-002,11.2,8.0,4.8,5.5,17875.0,300.0,65.9,18175.0,FULL,FULL,Ma Thida,2026-03-17 20:58:00
2026-03-18,RH-002,9.9,9.0,6.1,4.9,15121.0,381.0,57.3,15502.0,FULL,FULL,Daw Su,2026-03-18 19:14:00
2026-03-19,RH-002,10.3,8.5,5.7,5.7,17402.0,356.0,78.6,17758.0,FULL,FULL,Ma Thida,2026-03-19 20:04:00
2026-03-20,RH-002,11.4,9.1,4.6,6.2,18910.0,288.0,51.5,19198.0,SELECTIVE,SELECTIVE,U Kyaw,2026-03-20 18:59:00
2026-03-21,RH-002,5.4,4.5,10.6,2.4,7354.0,662.0,79.3,8016.0,FULL,FULL,Ko Zaw,2026-03-21 19:36:00
2026-03-22,RH-002,6.9,6.3,9.1,3.4,10645.0,569.0,58.8,11214.0,FULL,FULL,U Kyaw,2026-03-22 20:29:00
2026-03-23,RH-002,12.0,9.6,4.0,6.3,19990.0,250.0,93.7,20240.0,FULL,FULL,Daw Su,2026-03-23 19:46:00
2026-03-24,RH-002,12.0,11.2,4.0,5.5,17474.0,250.0,62.3,17724.0,FULL,FULL,U Kyaw,2026-03-24 20:10:00
2026-03-25,RH-002,12.0,8.7,4.0,4.0,12920.0,250.0,71.8,13170.0,FULL,FULL,Ko Zaw,2026-03-25 19:03:00
2026-03-26,RH-002,10.8,10.0,5.2,5.8,18403.0,325.0,117.4,18728.0,SELECTIVE,SELECTIVE,Ma Thida,2026-03-26 19:09:00
2026-03-27,RH-002,10.0,8.9,6.0,5.6,18469.0,375.0,90.5,18844.0,FULL,FULL,U Aung Ko,2026-03-27 19:23:00
2026-03-28,RH-002,7.6,5.9,8.4,3.4,10778.0,525.0,65.4,11303.0,FULL,FULL,Ma Thida,2026-03-28 20:06:00
2026-03-29,RH-002,10.4,9.2,5.6,5.4,18457.0,350.0,53.9,18807.0,FULL,FULL,Daw Su,2026-03-29 21:02:00
2025-10-01,RH-003,5.9,4.2,10.1,1.9,5396.0,505.0,0.0,5901.0,REDUCED,REDUCED,U Aung Ko,2025-10-01 19:55:00
2025-10-02,RH-003,6.9,6.2,9.1,2.6,7275.0,455.0,0.0,7730.0,FULL,FULL,Daw Su,2025-10-02 19:56:00
2025-10-03,RH-003,6.5,6.5,9.5,2.6,7462.0,475.0,0.0,7937.0,FULL,FULL,Daw Su,2025-10-03 19:08:00
2025-10-04,RH-003,4.9,3.5,11.1,1.7,5013.0,555.0,0.0,5568.0,FULL,FULL,Daw Su,2025-10-04 20:47:00
2025-10-05,RH-003,6.6,6.0,9.4,3.1,8736.0,470.0,0.0,9206.0,FULL,FULL,Ma Thida,2025-10-05 20:56:00
